ID,FONTE,NOME,COLETADOR,LOCATION,PAIS,ESTADO,CIDADE,LATITUDE,LONGITUDE,ANO_COLETA,MES_COLETA,DIA_COLETA
304,specieslink,"Hygrophila costata Nees","R.H. Silva","Campo inundável próximo à margem do Rio Paraguai.",Brasil,"Mato Grosso do Sul",Corumbá,-18.9725,-57.623333,,,
305,specieslink,"Hygrophila costata Nees & T. Nees","Sartin, R.D.- et al.",,Brasil,Goiás,Campinorte,-14.3114004135132,-49.1511001586914,2012,04,30
306,specieslink,"Hygrophila costata Nees","Bresolin, A.","próximo ao camping Rio Vermelho",Brasil,"Santa Catarina",Florianópolis,-27.596700668335,-48.5491981506348,2014,08,
307,specieslink,"Hygrophila costata Nees","Silva Filho, PJS","Bairro Tarumã região de entorno do Lago Tarumã.-30.071452 -51.021645",Brasil,RS,Viamão,-30.071389,-51.021389,2014,08,
308,specieslink,"Hygrophila costata Nees","Furlan, A.",,Brasil,"São Paulo",Ipeúna,-22.4300003051758,-47.7099990844727,1999,,
309,specieslink,"Hygrophila costata Nees","Kuhlmann, J.G.",,Brasil,"Minas Gerais",,,,1999,04,27
310,specieslink,"Hygrophila costata Nees","Schinini, A- et al.","Ea. Timbó",Argentina,Corrientes,"Santo Tomé",,,2016,11,
311,specieslink,"Hygrophila costata Nees","Magalhães-Gomes, F.",Tripuí,Brasil,"Minas Gerais","Ouro Preto",-20.2875003814697,-43.5080986022949,,,
312,specieslink,"Hygrophila costata Nees","Kassner-Filho, A.- Santos, D.- Bollmann, G.- Althoff, L.F.",,Brasil,"Santa Catarina",Urubici,-28.0802778,-49.4066667,2018,04,26
313,specieslink,"Hygrophila costata Nees","Hassemer, G.N.- Ferreira, J.P.R.","beira do canal, no Jardim Anchieta, Ilha de Santa Catarina.",Brasil,"Santa Catarina",Florianópolis,-27.5925,-48.506667,1905,07,05
314,specieslink,"Hygrophila costata Nees","Ferreira, LF",Barigui,Brazil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,1975,01,28
315,specieslink,"Hygrophila costata Nees","Ribas, O.S.",Taquara,Brasil,Paraná,"Campo Largo",-25.4585990905762,-49.5283012390137,2009,05,26
316,specieslink,"Hygrophila costata Nees","Lindeman, JC- Haas, H",Juvevê,Brazil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,2011,04,28
317,specieslink,"Hygrophila costata Nees","Amaral, M.C.E.- Bittrich, V.","Brejão do Itararé, Margem da lagoa, lado esquerdo da estrada que sai de Alumínio, a 4 Km do pontilhão da FESPASA.",Brazil,"São Paulo",Alumínio,-23.5300006866455,-47.2599983215332,2001,,
318,specieslink,"Hygrophila costata Nees","Hatschbach, G- Hatschbach, M- Silva, JM","Ca. 5/10 km L de Jacinto.",Brazil,"Minas Gerais",Jacinto,-16.1443996429443,-40.2933006286621,1991,08,
319,specieslink,"Hygrophila costata Ness","M.C.A. Mota- L. Leitão- F.R.G. Salimena- P.H. Nobre","RPPN, São Lourenço do Funil, Campo rupestre arenoso à direita da sede.",Brasil,"Minas Gerais","Rio Preto",-22.0891990661621,-43.8278007507324,2018,02,02
320,specieslink,"Hygrophila costata Nees","Valduga, E.",,Brasil,"Rio Grande do Sul",Cidreira,-30.085833,-50.233611,2012,05,
321,specieslink,"Hygrophila costata Nees","Britez, R.M.","Fazenda do Durgo",Brasil,Paraná,"São Mateus do Sul",-25.8742008209229,-50.3828010559082,2009,05,26
322,specieslink,"Hygrophila costata Nees",Schlichting,,Brasil,RS,Pelotas,-31.771900177002,-52.3424987792969,2014,08,
323,specieslink,"Hygrophila costata Nees","Rambo, B.","ad fl. Gravataí",Brasil,RS,"Porto Alegre",-30.0331001281738,-51.2299995422363,2014,08,
324,specieslink,"Hygrophila costata Nees","Liesner, R","Road near Rincon de Osa.","Costa Rica",Puntarenas,"Playa Blanca",,,1978,,
325,specieslink,"Hygrophila costata Nees","Hatschbach, G","Distrito de General Carneiro",Brazil,Paraná,Palmas,-26.4841995239258,-51.9906005859375,1958,,
326,specieslink,"Hygrophila costata Nees","P. Buck","Cerro Largo",Brasil,RS,"São Luiz das Missões",,,2014,08,
327,specieslink,"Hygrophila costata Nees","Britez, RM- Silva, SM- Souza, WS","Fazenda do Durgo",Brazil,Paraná,"São Mateus do Sul",-25.8742008209229,-50.3828010559082,,,
328,specieslink,"Hygrophila costata","Carboni, M.",,Brasil,"São Paulo","Barra do Turvo",-24.7564,-48.5047,2010,,
329,specieslink,"Hygrophila costata Nees","J. Spellmeier","Linha Arroio do Ouro",Brasil,"Rio Grande do Sul",Estrela,-29.5018997192383,-51.9664001464844,2007,03,08
330,specieslink,"Hygrophila costata Nees","A.Korte | A.Kniess","Fazenda Tarumã",Brasil,"Santa Catarina",Taió,-27.000278,-50.130556,,,
331,specieslink,"Hygrophila costata Nees","Gonzatti, F.- Demeda, C.- Gaio, J.","Fazenda do Arroio",Brasil,"Rio Grande do Sul",Osório,-29.976944,-50.212778,2015,08,11
332,specieslink,"Hygrophila costata Nees","Rambo, B.",Conceição,Brasil,RS,"São Sebastião do Caí",-29.5867004394531,-51.3755989074707,2014,08,
333,specieslink,"Hygrophila costata Nees","Fernandes, A.C.","área da empresa Quiri Ruber, síto Estrela Dalva",Brasil,"São Paulo",Nhandeara,-20.6900005340576,-50.0299987792969,,,
334,specieslink,"Hygrophila costata Nees","Hagelund, K","Br 285 km 280",Brasil,RS,"Santo Ângelo",-28.2992000579834,-54.2630996704102,2014,08,
335,specieslink,"Hygrophila costata Nees","Cordeiro, J- Kramer, JMF- Vaz, J","Parque Náutico do Iguaçu",Brazil,Paraná,Curitiba,-25.526944,-49.223333,2015,01,20
336,specieslink,"Hygrophila costata Nees","Glaziou, A.",,Brasil,,,,,,,
337,specieslink,"Hygrophila costata Nees","Barbosa, E.- Poliquesi, C.B. & Silva, J.","Rio do Toldo.",Brasil,"Santa Catarina",Itaiópolis,-26.3363990783691,-49.9063987731934,,,
338,specieslink,"Hygrophila costata Nees","Hatschbach, G.",,Brasil,Paraná,Pinhais,-25.4447002410889,-49.1925010681152,2011,04,14
339,specieslink,"Hygrophila costata Nees","Camargo, O. R.","Estação Exp. de Silvicultura",Brasil,RS,"Santa Maria",-29.6842002868652,-53.8069000244141,2014,08,
340,specieslink,"Hygrophila costata Nees",V.J.Pott-R.Foster,"Faz. Taboco, rio Taboco, próx. a ponte da sede, sub - região de Aquidauana, pantanal. Barranco de rio área de inundação- Argiloso- plano.",Brasil,"Mato Grosso do Sul",Aquidauana,-20.4710998535156,-55.7872009277344,,,
341,specieslink,"Hygrophila costata Nees","M.G. Caxambu","Rio Serra Negra, proximidades da Prop.",Brasil,PR,Guaraqueçaba,-25.189028,-48.418972,2017,,
342,specieslink,"Hygrophila costata Nees","Gonzatti, F- Demeda, C- Gaio, J","Fazenda do Arroio",Brasil,"Rio Grande do Sul",Osório,-29.976944,-50.212778,2015,08,11
343,specieslink,"Hygrophila costata Nees",A.Oriani,"P.E.Jacupiranga- Núcleo Caverna do Diabo",Brasil,SP,Eldorado,-24.6175,-48.469444,,,
344,specieslink,"Hygrophila costata Nees","Kinupp, VF- Resende, U","Pousada Dona Júlia margem do Rio Jauru estrada Indiavaí-Jauru Km 3 próximo à ponte. Expedição Aquarap/2002 Sítio 2 Ponto 4. 15°28' S 58°35' W",Brasil,MT,Jauru,-15.466667,-58.583333,2014,08,
345,specieslink,"Hygrophila costata Nees","D. A. Marschner","Serra Grande",Brasil,RS,Gramado,-29.3785991668701,-50.8739013671875,2014,08,
346,specieslink,"Hygrophila costata Nees","Vianna, MC- et al.","Entre Barão de Juparanã e Sebastião de Lacerda, rio Paraíba",Brasil,"Rio de Janeiro",Vassouras,-22.4039001464844,-43.6624984741211,2010,,
347,specieslink,"Hygrophila costata Nees","Klein, RM","Saco Grande",Brasil,SC,Florianópolis,-27.596700668335,-48.5491981506348,2014,08,
348,specieslink,"Hygrophila costata Nees","Lund, PW","prov. S. Pauli",Brazil,"São Paulo",,,,,,
349,specieslink,"Hygrophila costata Nees","Gorenstein, M.R. et al.",,Brasil,"São Paulo",Iguape,-24.7,-47.55,,,
350,specieslink,"Hygrophila costata Nees","Funez, L.A.- Kemmelmeier, K. & Zermiani, A.E.","Morro do Sapo, Parque Nacional da Serra do Itajaí.",Brasil,"Santa Catarina",Blumenau,-27.0611111,-49.0944444,2013,01,21
351,specieslink,"Hygrophila costata Nees","J.E.L.S. Ribeiro","P.E.Serra do Mar, Núcleo Picinguaba",Brasil,SP,Ubatuba,-23.4300003051758,-45.0699996948242,2000,01,06
352,specieslink,"Hygrophila costata Nees","Sehnem, A.",Kappesberg,Brasil,RS,Montenegro,-29.6886005401611,-51.4611015319824,2014,08,
353,specieslink,"Hygrophila costata Nees","Silva Filho, PJS","Bairro Tarumã região de entorno do Lago Tarumã.-30.071452 -51.021645",Brasil,RS,Viamão,-30.071389,-51.021389,2014,08,
354,specieslink,"Hygrophila costata Nees","Barreto, K.D. et al.",,Brasil,"São Paulo","São Carlos",-22.01,-47.89,,,
355,specieslink,"Hygrophila costata Nees","Y. E. J. Mexia","Viçosa. Agricultural College land- southeast of Dormitory. Swampy flood plain of Corriga Bartolomeo.",Brasil,"Minas Gerais",Viçosa,-20.7613428,-42.868031,,,
356,specieslink,"Hygrophila costata Nees","Hatschbach, G.",,Brasil,PR,Piraquara,-25.4416999816895,-49.0633010864258,2014,08,
357,specieslink,"Hygrophila costata Nees","Saint-Hilaire, A. de",,Brasil,,,,,,,
358,specieslink,"Hygrophila costata Nees","E. Ferreira","rio do Campo",Brasil,PR,"Campo Mourão",-24.0456008911133,-52.3830986022949,2004,06,17
359,specieslink,"Hygrophila costata Ness","H. Keller- D. Colcombet","Loc. Paraje Aguaray, Lote P.A.P.S.A., Rodal 5-6, Bañado, sector anegado em bosque bajo de Citronella congonha.",Argentina,Misiones,Iguazú,,,2002,03,
360,specieslink,"Hygrophila costata Nees","Motta, JT- Paciornik, EF","Parque da Olaria, Rio Barigui.",Brazil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,1988,02,
361,specieslink,"Hygrophila costata Nees","Valduga, E.",,Brasil,"Rio Grande do Sul",Cidreira,-30.0858333,-50.2336111,1905,07,04
362,specieslink,"Hygrophila costata Nees","Rambo, B.",Jari,Brasil,RS,Tupanciretã,-29.0806007385254,-53.8358001708984,2014,08,
363,specieslink,"Hygrophila costata Nees & T. Nees","Maruffa, A.C.- Custódio-Filho, A.","Estação Biológica de Boracéia",Brasil,"São Paulo","Biritiba Mirim",-23.639831,-45.883333,,,
364,specieslink,"Hygrophila costata Nees","Rambo, B.",Itapoã,Brasil,RS,"Porto Alegre",-30.0331001281738,-51.2299995422363,2014,08,
365,specieslink,"Hygrophila costata Nees","Freitas, R. N.","Lagoa do bebedouro",Brasil,Piauí,Parnaíba,-2.90472006797791,-41.7766990661621,2014,02,04
366,specieslink,"Hygrophila costata Nees","Silva, J.M.",,Brasil,Paraná,"São José dos Pinhais",-25.5347003936768,-49.2064018249512,2010,07,
367,specieslink,"Hygrophila costata Nees","W.D. Steven","Departamento Esteli",Nicarágua,,,13.016667,-86.333333,,,
368,specieslink,"Hygrophila costata Nees","Sacco, JC","Margens do arroio Pelotas",Brasil,"Rio Grande do Sul",Pelotas,-31.771900177002,-52.3424987792969,2016,11,
369,specieslink,"Hygrophila costata Nees","Rambo, B.",Cristal,Brasil,RS,"Porto Alegre",-30.0331001281738,-51.2299995422363,2014,08,
370,specieslink,"Hygrophila costata Nees","Hatschbach, G","Porto de Cima",Brazil,Paraná,Morretes,-25.476900100708,-48.834400177002,1958,,
371,specieslink,"Hygrophila costata Nees",R.Zachia,,Brasil,RS,"Sao Borja",-28.6606006622314,-56.0043983459473,2011,01,20
372,specieslink,"Hygrophila costata Nees","Shirasuna, RT- Morse, F","Rodoanel Mário Covas, Trecho Sul, Lote 5",Brasil,"São Paulo","Itapecerica da Serra",-23.7099990844727,-46.8400001525879,2009,10,16
373,specieslink,"Hygrophila costata Nees","Schwirkowski, P.","Serra Alta. Linha férrea, próximo à Estrada Saraiva",Brasil,"Santa Catarina","São Bento do Sul",-26.282207,-49.359216,2016,02,13
374,specieslink,"Hygrophila costata Nees","Schott, HW","prope Rio de Janeiro",Brazil,"Rio de Janeiro",,,,,,
375,specieslink,"Hygrophila costata Nees","Reitz, PR- Klein, RM","Rio Pilões",Brazil,"Santa Catarina","Santo Antonio da Imperatriz",,,1968,,
376,specieslink,"Hygrophila costata","Carboni, M.",,Brasil,"São Paulo","Barra do Turvo",-24.7564,-48.5047,2010,,
377,specieslink,"Hygrophila costata Nees","Krapovickas, A- Cristóbal, CL",,Brazil,"Rio Grande do Sul","São Francisco de Paula",-29.4480991363525,-50.5835990905762,1994,,
378,specieslink,"Hygrophila costata Nees","Hatschbach, G- Ribas, OS","Salto Véu de Noiva",Brazil,"Santa Catarina",Urubici,-28.0149993896484,-49.5917015075684,2009,05,28
379,specieslink,"Hygrophila costata Nees","Bartolomeu, JG",,Brasil,"São Paulo",Mongaguá,-24.0799999237061,-46.6199989318848,,,
380,specieslink,"Hygrophila costata Nees","Klein, R. .M.","Saco Grande",Brasil,"Santa Catarina",Florianópolis,-27.596700668335,-48.5491981506348,2014,08,
381,specieslink,"Hygrophila costata Nees","Dombrowski, LT",,Brazil,Paraná,Morretes,-25.476900100708,-48.834400177002,1979,12,
382,specieslink,"Hygrophila costata Nees","Rambo, B.","Morro do Sabiá",Brasil,RS,"Porto Alegre",-30.0331001281738,-51.2299995422363,2014,08,
383,specieslink,"Hygrophila costata","Esther Bastos","UFOP/Ouro Preto/FUNED",Brasil,MG,"Ouro Preto",-20.288056,-43.508333,,,
384,specieslink,"Hygrophila costata","H. S. Irwin",,Brazil,"Minas Gerais",,-18,-44,,,
385,specieslink,"Hygrophila costata Nees","Bernacci, L.C.- Belinello, R.- Andrade, P.R.P.- Camargo, O.- Orajo, N.","E. E. do IAC.",Brazil,"São Paulo","Monte Alegre do Sul",-22.6800003051758,-46.6800003051758,1999,,
386,specieslink,"Hygrophila costata Nees","Bresolin, A.","Rio Vermelho p. Camping",Brasil,SC,Florianópolis,-27.596700668335,-48.5491981506348,2014,08,
387,specieslink,"Hygrophila costata Nees","Sugiyama, M.- Godoy, J.R.L.- Mariano Neto, E.","Campo Grande, Morro da Antena, divisa com a Reserva de Paranapiacaba.",Brazil,"São Paulo","Santo André",-23.6599998474121,-46.5299987792969,1999,,
388,specieslink,"Hygrophila costata Nees","L.A.Mattos Silva",Ilhéus,Brasil,Bahia,Ilhéus,-14.8,-39.166667,,,
389,specieslink,"Hygrophila costata",,,BRAZIL,,,-10.8339,-52.8731,,,
390,specieslink,"Hygrophila costata Nees","Hagelund, K",,Brasil,RS,"Santa Maria - São Sepé",,,2014,08,
391,specieslink,"Hygrophila costata Nees","Sobral, M","Estrada para Augusto Pestana",Brasil,"Minas Gerais",Liberdade,-22.068389,-44.297389,2012,11,05
392,specieslink,"Hygrophila costata Nees","Ribas, OS- Labiak, P- Petean, MP","Rio Iguaçu",Brazil,Paraná,"Capitão Leônidas Marques",-25.4792003631592,-53.614200592041,2004,,
393,specieslink,"Hygrophila costata Nees","Hagelund, K","Granja Sodol",Brasil,RS,Giruá,-28.028299331665,-54.3497009277344,2014,08,
394,specieslink,"Hygrophila costata Nees","Hatschbach, G","Estrada da Graciosa, Vista Lacerda",Brazil,Paraná,Morretes,-25.476900100708,-48.834400177002,1974,05,
395,specieslink,"Hygrophila costata Nees","Martins, S.E.- Magenta, M.A.G.- Sampaio, P.S.P.","praia Itaguaré",Brasil,"São Paulo",Bertioga,-23.855,-46.138889,,,
396,specieslink,"Hygrophila costata Nees","Hatschbach, G.",,Brasil,PR,Curitiba,-25.4277992248535,-49.2731018066406,2014,08,
397,specieslink,"Hygrophila costata Nees","Ribas, O.S.","Rio Iguaçu",Brasil,Paraná,"Capitão Leônidas Marques",-25.4792003631592,-53.614200592041,2011,04,14
398,specieslink,"Hygrophila costata Nees","Ferreira, E","Rio do Campo",Brazil,Paraná,"Campo Mourão",-24.0456008911133,-52.3830986022949,2004,,
399,specieslink,"Hygrophila costata Nees","Cervi, A.C.","Cataratas do Iguaçu",Brasil,Paraná,"Foz do Iguaçu",-25.5478000640869,-54.5881004333496,2011,04,14
400,specieslink,"Hygrophila costata Nees","Schwirkowski, P.","Sertãozinho - Propriedade de Leonardo Pilz",Brasil,"Santa Catarina","São Bento do Sul",-26.31941,-49.371093,2014,12,26
401,specieslink,"Hygrophila costata Nees","Wied-Neuwied, MAP Prince","Ad rivulos in uliginosis juxta Rio Paquaquer",Brazil,"Rio de Janeiro",Teresópolis,-22.41,-42.97,,,
402,specieslink,"Hygrophila costata Nees","L.P.Félix- et M.F.O.Pires",,Brasil,Piauí,"Monsenhor Gil",-5.56416988372803,-42.6077995300293,1999,,
403,specieslink,"Hygrophila costata Nees","Wasum, R.A.- et alii","Otávio Rocha",Brasil,"Rio Grande do Sul","Flores da Cunha",-29.0289001464844,-51.1817016601562,2014,08,
404,specieslink,"Hygrophila costata Ness","W.D. Stevens","Departamento Esteli: Salto de Estanzuela, Río Estanzuela ca 6km S of Estelí.",Nicaragua,,,13.016667,-86.333333,,,
405,specieslink,"Hygrophila costata Nees","Emrich, K.",,Brasil,RS,"Porto Alegre",-30.0331001281738,-51.2299995422363,2014,08,
406,specieslink,"Hygrophila costata Nees","Imaguire, N","Estrada da Graciosa, Próximo ao alto da Serra do Mar.",Brazil,Paraná,"Quatro Barras",-25.3656005859375,-49.0769004821777,1995,,
407,specieslink,"Hygrophila costata Nees","Kinupp, VF- Lorenzi, H","RS 293 Porto Alegre-Santana do Livramento",Brasil,RS,,,,2015,03,
408,specieslink,"Hygrophila costata Nees","Rambo, B.","Fazenda do Arroio",Brasil,RS,Osório,-29.8866996765137,-50.2696990966797,2014,08,
409,specieslink,"Hygrophila costata Nees","Hagelund, K",,Brasil,RS,Torres,-29.3353004455566,-49.7268981933594,2014,08,
410,specieslink,"Hygrophila costata Nees","Hatschbach, G- Hatschbach, M- Barbosa, E","Rodovia Pitanga - Santa Maria do Oeste, próximo do Rio do Pedro",Brasil,Paraná,"Santa Maria do Oeste",-24.9391994476318,-51.8624992370605,2005,,
411,specieslink,"Hygrophila costata Nees","J.A. Rohr SJ",Trindade,Brasil,SC,Florianópolis,-27.596700668335,-48.5491981506348,2014,08,
412,specieslink,"Hygrophila costata Nees & T. Nees","Barros, F. de","Salto de Itaqueri",Brasil,"São Paulo",Itirapina,-22.25,-47.8199996948242,,,
413,specieslink,"Hygrophila costata Nees","Hatschbach, G",Juruqui,Brazil,Paraná,"Almirante Tamandaré",-25.3246994018555,-49.310001373291,1979,,
414,specieslink,"Hygrophila costata Nees","Brack, P- et al.","Parque Estadual do Turvo.",Brasil,RS,"Tenente Portela",-27.3710994720459,-53.75830078125,2014,08,
415,specieslink,"Hygrophila costata Nees","Ganev, W.",,Brasil,Bahia,Abaíra,-13.316667,-41.816667,2010,07,
416,specieslink,"Hygrophila costata Nees","Gonzatti, F.",,Brasil,"Rio Grande do Sul","Palmares do Sul",-30.268889,-50.494167,2012,04,
417,specieslink,"Hygrophila costata Nees","Trujillo, B","Entre San Carlos y Pte. Gómez, via Manrique.",Venezuela,Cojedes,,,,2009,05,28
418,specieslink,"Hygrophila costata Nees","Sobral-Leite, M.","Zona da Mata Pernambucana. Rio Ipojuca. Ambiente de entorno ao rio encontra-se desmatado e assoreado.",Brasil,Pernambuco,Primavera,-8.32,-35.35,2009,09,22
419,specieslink,"Hygrophila costata Nees","Queiroz, L.P.de","Maragrita Belén, ca. 4,5 km da Ruta 11 na estrada para Colónia Benitez.",Argentina,Chaco,"Primeiro de Mayo",-27.289444,-58.976944,2010,07,
420,specieslink,"Hygrophila costata Nees & T. Nees","Temponi, L.G.- Cardozo, A.P.- Chaves, L.- Cardozo, A.P.- Chaves, L.","Parque Nacional do Iguaçu. Trilha da Represa São João.",Brasil,Paraná,"Foz do Iguaçu",-25.5478000640869,-54.5881004333496,2010,,
421,specieslink,"Hygrophila costata Nees","Krapovickas, A- Cristóbal, CL","Rodovia BR-101, km 15.",Brazil,"Rio Grande do Sul",Torres,-29.3353004455566,-49.7268981933594,,,
422,specieslink,"Hygrophila costata Nees","Gatti, G.","Reserva Natural Salto Morato, Área Projeto Sucessão",Brasil,Paraná,Guaraqueçaba,-25.3066997528076,-48.3288993835449,2009,05,26
423,specieslink,"Hygrophila costata Nees","Bidá, A","Santa Mônica Clube de campo.",Brasil,Paraná ,Colombo,-25.2917003631592,-49.2242012023926,2011,,
424,specieslink,"Hygrophila costata Nees","Hagelund, K","Granja Sodol",Brasil,RS,Giruá,-28.028299331665,-54.3497009277344,2015,03,
425,specieslink,"Hygrophila costata Ness","Glaziou, A.F.M.",,Brasil,"Minas Gerais",Caraça,,,,,
426,specieslink,"Hygrophila costata Nees",,"BR 116, km 307, Fazenda São Maximiano.",Brasil,RS,Guaíba,-30.1011667,-51.3280556,2010,01,01
427,specieslink,"Hygrophila costata Nees","Alves-da-Silva, S.C.","Reservatório Passauna.",Brasil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,2012,01,01
428,specieslink,"Hygrophila costata Nees","Sehnem, A.",Kappesberg,Brasil,RS,Montenegro,-29.6886005401611,-51.4611015319824,2014,08,
429,specieslink,"Hygrophila costata Nees","Dombrowski, LT",,Brazil,Paraná,Guaraqueçaba,-25.3066997528076,-48.3288993835449,1979,,
430,specieslink,"Hygrophila costata Nees","Hatschbach, G","Rio Taquari",Brazil,Paraná,"Quatro Barras",-25.3656005859375,-49.0769004821777,2009,05,28
431,specieslink,"Hygrophila costata Nees","Shirasuna, RT- Simão Bianchini, R","Rodoanel Mário Covas, Trecho Sul, Lote 2",Brasil,"São Paulo","São Bernardo do Campo",-23.6900005340576,-46.560001373291,2009,10,16
432,specieslink,"Hygrophila costata Nees","Hatschbach, G","Fazenda Bela Vista",Brazil,"Mato Grosso","Rio Brilhante",,,1972,,
433,specieslink,"Hygrophila costata Nees","Pott, V. J.- Pott, A.",Terras,BRASIL,MS,"SAO GABRIEL D'OESTE",-19.219167,-54.498333,,,
434,specieslink,"Hygrophila costata Nees","S. Diesel","Caxias do Sul.",Brasil,"Rio Grande do Sul",,-29.165735,-51.173697,,,
435,specieslink,"Hygrophila costata Nees","M.G. Caxambu","Praia de Mariscal",Brasil,SC,Bombinhas,-27.178361,-48.512306,2011,04,28
436,specieslink,"Hygrophila costata Nees","Lichtenfelz, F.A.",,Brasil,"Santa Catarina",Blumenau,-26.9208334,-49.0916666,2017,04,13
437,specieslink,"Hygrophila costata Nees","Kummrow, R","Porto de Passagem",Brazil,Paraná,Matinhos,-25.8174991607666,-48.5428009033203,1975,,
438,specieslink,"Hygrophila costata Nees","Glaziou, A.",,Brasil,,,,,,,
439,specieslink,"Hygrophila costata Nees","Azevedo-Gonçalves, CF- Gonçalves, CN","Eldorado do Sul",Brasil,RS,"Arroio do Conde",,,2014,08,
440,specieslink,"Hygrophila costata Nees","Mexia, Y.","E. S. A. V., Plano inundado. Altitude de 670 metros.",Brasil,"Minas Gerais",Viçosa,-20.7539005279541,-42.8819007873535,,,
441,specieslink,"Hygrophila costata Nees","Shirasuna, RT- Simão Bianchini, R- Esteves, GL- Capistrano, TR- Maya, CA","Rodoanel Mário Covas, Trecho Sul, Lote 3, Mata ""Bin Laden""",Brasil,"São Paulo","São Bernardo do Campo",-23.6900005340576,-46.560001373291,2009,10,16
442,specieslink,"Hygrophila costata Nees","Záchia, R","Ea. Bonitas.",Brazil,"Rio Grande do Sul","São Borja",-28.6606006622314,-56.0043983459473,2010,02,
443,specieslink,"Hygrophila costata Nees","A. Strieder SJ",Pareci,Brasil,RS,Montenegro,-29.6886005401611,-51.4611015319824,2014,08,
444,specieslink,"Hygrophila costata Nees","Rambo, B.","Vila Manresa, Morro da Glória",Brasil,RS,"Porto Alegre",-30.0331001281738,-51.2299995422363,2014,08,
445,specieslink,"Hygrophila costata Nees","Bidá, A.","Santa Mônica Clube de Campo",Brasil,Paraná,Colombo,-25.2917003631592,-49.2242012023926,2009,05,26
446,specieslink,"Hygrophila costata Nees","B.A. Coutinho","Baía Grande - Estância Pôr-do-Sol.",Brasil,"Mato Grosso do Sul",Aquidauana,-20.301389,-55.864444,2015,09,29
447,specieslink,"Hygrophila costata Nees",Chagas-Mota,Pelonha.,Brasil,Alagoas,Viçosa,-9.3713903427124,-36.2407989501953,2008,09,21
448,specieslink,"Hygrophila costata Nees & T. Nees","Lima, A. A.","Lagoa da Prata",Brasil,Piauí,Parnaíba,-2.975528,-41.7835,2013,09,26
449,specieslink,"Hygrophila costata Nees","Irmão Augusto","Capão do Leão",Brasil,RS,Pelotas,-31.771900177002,-52.3424987792969,2014,08,
450,specieslink,"Hygrophila costata Nees","Rambo, B.",Charqueadas,Brasil,RS,"São Jerônimo",-29.9591999053955,-51.7221984863281,2014,08,
451,specieslink,"Hygrophila costata Nees","Ristow, R","Jardim Patricia",Brazil,Paraná,"Quatro Barras",-25.3656005859375,-49.0769004821777,2011,07,08
452,specieslink,"Hygrophila costata R.Br.","Gustavo Paiva Evangelista Rocha","Águas Claras.",Brasil,DF,BRASILIA,-15.825555,-48.016111,,,
453,specieslink,"Hygrophila costata Nees","Valduga, E.",,Brasil,"Rio Grande do Sul",Cidreira,-30.1811008453369,-50.2056007385254,2012,,
454,specieslink,"Hygrophila costata Nees","Bardelli-da-Silva, M.Y.",REPAR,Brasil,Paraná,Araucária,-25.5889,-49.3478,2012,10,16
455,specieslink,"Hygrophila costata Nees","Souza, M.P.- Aona, L.Y.S.","Fazenda Campo Limpo, Machado de Dentro",Brasil,Bahia,"Cruz das Almas",-12.6700000762939,-39.1018981933594,,,
456,specieslink,"Hygrophila costata Nees","Ribas, OS- Cordeiro, J- Poliquesi, CB","Rodovia BR-282, entre km 203-208, Macacos",Brasil,"Santa Catarina",Lages,-27.8160991668701,-50.326099395752,2010,,
457,specieslink,"Hygrophila costata Nees","Oliveira, A.A.",,Brasil,"Santa Catarina",Caçador,-26.82,-50.8497222,2016,02,23
458,specieslink,"Hygrophila costata Nees","Rambo, B.","Passo do Socorro",Brasil,RS,Vacaria,-28.5121994018555,-50.9338989257812,2014,08,
459,specieslink,"Hygrophila costata Nees","Demeda, C.- Gaio, J. & Gonzatti, F.","Lagoa do Peixoto.",Brasil,"Rio Grande do Sul",Osório,-29.885,-50.2705556,2015,11,11
460,specieslink,"Hygrophila costata Nees","Hatschbach, G.- Pott, V.- Silva, J. .M.","Gleba Falcão ( mun. Cáceres). MT",Brasil,"Mato Grosso",Cáceres,-16.0706005096436,-57.6789016723633,1995,,
461,specieslink,"Hygrophila costata Nees","Glaziou, A.",,Brasil,"Minas Gerais",,,,,,
462,specieslink,"Hygrophila costata Nees","Goldenberg, R.","UFPR, Centro Politécnico",Brasil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,2009,05,26
463,specieslink,"Hygrophila costata Nees","H. S. Irwin","Fazenda Furquilho Novo.",Brasil,"Minas Gerais",BuritÃ­,-15.6171,-46.4302778,,,
464,specieslink,"Hygrophila costata Nees","Sousa, P.M.- Aona,L.Y.S.","Faz.Campo Limpo, Córrego do Machado- divisa com a área da UFRB",Brasil,Bahia,"Cruz das Almas",-12.6700000762939,-39.1018981933594,,,
465,specieslink,"Hygrophila costata Nees","Rambo, B.",Jaquirana,Brasil,RS,"São Francisco de Paula",-29.4480991363525,-50.5835990905762,2014,08,
466,specieslink,"Hygrophila costata Nees","Custodio Filho, A","Estação Biológica de Boracéia",Brasil,"São Paulo",Biritiba-Mirim,-23.644167,-45.881389,,,
