ID,FONTE,NOME,COLETADOR,LOCATION,PAIS,ESTADO,CIDADE,LATITUDE,LONGITUDE,ANO_COLETA,MES_COLETA,DIA_COLETA
411125,gbif,"Ruellia bahiensis Morong","Oliveira, M.","Fazenda Mirador, Caatinga arbustiva aberta",BR,Pernambuco,"Serra Talhada",-7.746944,-38.406111,2015,04,07
411126,gbif,"Ruellia bahiensis Morong","Souza, E.B.","serra da Meruoca, sítio Santa Cruz, trilha do delta.",BR,Ceará,Sobral,-3.6325,-40.406667,2015,07,22
411127,gbif,"Ruellia bahiensis Morong","Santana Júnior, JA; Figueiredo, MAM; Schettino. S.C.","Fazenda Vassouras, No entorno da Caverna Vassouras",BR,Sergipe,"Divina Pastora",-10.412,-37.0805,2015,08,31
411128,gbif,"Ruellia bahiensis Morong","Sousa, V.F.; Moura, E.O.; Soares, A.S.","Área para Instalação do Complexo Eólico Santapape;",BR,"Rio Grande do Norte",Equador,-6.911944,-36.716111,2015,08,13
411129,gbif,"Ruellia bahiensis Morong","Santana Júnior, JA; Siva, EJ; Schettino, SC; Figueiredo, MAM","Povoado Oiteiros, No entorno da caverna dos Tambores",BR,Sergipe,"Nossa Senhora do Socorro",-10.5147,-37.1013,2015,09,28
411130,gbif,"Ruellia bahiensis Morong","Sousa, V.F.","Sitio Olho D'Agua da Bica;",BR,Paraíba,Cuité,NULL,NULL,2015,09,10
411131,gbif,"Ruellia bahiensis Morong","Santana Júnior, JA; Figueiredo, MAM; Silva, BD","Fazenda São Joaquim, No entorno da Caverna do Urubuzinho e da Caverna do Sobe e Desce",BR,Sergipe,"Divina Pastora",-10.4356,-37.0955,2015,09,14
411132,gbif,"Ruellia bahiensis Morong",V.F.Sousa,"Sítio Olho d´Água da Bica",BR,Paraíba,Cuité,NULL,NULL,2015,09,10
411133,gbif,"Ruellia bahiensis Morong","Santana Júnior, JA; Siva, EJ; Schettino, SC; Figueiredo, MAM","Povoado Oiteiros, No entorno das cavernas: Caverna do Formigueiro, Caverna das Duas Ferroadas, Caverna do Morcego Solitário e Caverna do Pau Cruzado",BR,Sergipe,"Nossa Senhora do Socorro",-10.5129,-37.1007,2015,09,28
411134,gbif,"Ruellia bahiensis Nees",NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,
411135,gbif,"Ruellia paniculata L.","Déda, RM; Freire, GS; Santos, E; Silva, AS","Área de reflorestamento misto da Fábrica CIMESA",BR,Sergipe,Laranjeiras,-10.4923,-37.0939,2017,03,21
411136,gbif,"Ruellia paniculata L.","Souza, E.B.","estrada das Marrecas. Bairro das Nações. Loteamento Boa Vizinhança.",BR,Ceará,Sobral,-3.689444,-40.308611,2017,06,27
411137,gbif,"Ruellia paniculata L.","Araújo, F.F.","Sítio Santa Clara.",BR,Ceará,Graça,-3.955417,-40.82075,2017,06,18
411138,gbif,"Ruellia paniculata L.","Souza, E.B.","Estrada das Marrecas. Bairro das Nações. Loteamento Boa Vizinhança. Área de caatinga em contato com a vegetação ciliar do Rio Sabonete e do Rio Acaraú.",BR,Ceará,Sobral,-3.689444,-40.308611,2017,06,27
411139,gbif,"Ruellia paniculata L.","Araújo, F.F.","Sítio Santa Clara.",BR,Ceará,Graça,-3.955556,-40.820833,2017,06,18
411140,gbif,"Ruellia paniculata L.","Nascimento, J.B.S.","Ingazeira Planalto da Ibiapaba. Sítio Coqueiros.",BR,Ceará,Ipu,-4.251389,-40.733333,2017,07,23
411141,gbif,"Ruellia paniculata L.","Natália Rodrigues Bijos","Conglomerado: TO-633. Subunidade 2, subparcela 9.",BR,To,"PONTE ALTA DO BOM JESUS",-12.42,-46.62,2017,07,12
411142,gbif,"Ruellia paniculata L.","Nascimento, J.B.S.","Ingazeira Planalto da Ibiapaba. Sítio Coqueiros.",BR,Ceará,Ipu,-4.251389,-40.733333,2017,08,27
411143,gbif,"Ruellia paniculata L.","Silva, FO; Fabricante, JR","Ambiente ciliar do rio Vaza-Barris, Ambiente conservado, próximo a rio lótico, presença de serrapilheira, presença de rochas e de líquens. Ambiente aberto.",BR,Sergipe,"São Domingos",-10.5011,-37.3451,2016,03,27
411144,gbif,"Ruellia paniculata L.","Guedes, ML; Alunos de Botânica BIO C05","Litoral Norte, Baixio, Caminho para Lagoa Azul.",BR,Bahia,Esplanada,-11.783333,-37.933333,2016,05,28
411145,gbif,"Ruellia paniculata L.","Souza, E.B.","Serra da Meruoca.",BR,Ceará,Sobral,-3.634167,-40.310556,2016,06,30
411146,gbif,"Ruellia paniculata L.","Melo, E.","Ipuaçu. Fazenda Morro Branco, rio Jacuípe.",BR,Bahia,"Feira de Santana",-12.253056,-39.033611,2016,07,09
411147,gbif,"Ruellia paniculata L.","Déda, RM; Freire, GS; Santos, E; Silva, AS","Área de Compensação Ambiental da fábrica CIMESA",BR,Sergipe,Laranjeiras,-10.4914,-37.0926,2016,09,02
411148,gbif,"Ruellia paniculata L.","Silva, FO; Fabricante, JR","Ambiente ciliar do rio Vaza-Barris., Ambiente preservado que alaga em época de cheia, com presença de gramínea exótica, próximo a rio lótico. Ambiente aberto.",BR,Sergipe,"São Domingos",-10.5011,-37.3451,2016,10,27
411149,gbif,"Ruellia paniculata L.","Moreira, R.S.; Silva, G.S.; Silva, G.S.",NULL,BR,Bahia,"Boa Nova",0.0,0.0,2016,10,11
411150,gbif,"Ruellia paniculata L.","Moreira, D.M.; Brandão, C.S; Souza, L. & Fonseca,W.","Serra da Copioba;",BR,Bahia,"São Felipe",NULL,NULL,2016,11,15
411151,gbif,"Ruellia paniculata L.","Moreira, D.M.; Brandão, C.S; Souza, L. & Fonseca,W.","Serra da Copioba;",BR,Bahia,"São Felipe",NULL,NULL,2016,11,15
411152,gbif,"Ruellia paniculata L.","Santana Júnior, JA; Silva, EJ; Lopes, LJO; Schottino, SC; Silva, JAJ","Povoado Cumbe I, No entorno da Caverna do Cumbe",BR,Sergipe,"Simão Dias",-10.4215,-37.467,2015,02,20
411153,gbif,"Ruellia paniculata L.","Tomaz, E.C.","Chapada do Apodi. Cachoeira do Roncador.",BR,"Rio Grande do Norte","Felipe Guerra",-5.575278,-37.678889,2015,05,27
411154,gbif,"Ruellia paniculata L.","Araújo, E.","Lagoa Poço do Sal ca. de 300m de comprimento, a 2km do canal",BR,Pernambuco,Floresta,-8.708333,-38.34,2015,06,05
411155,gbif,"Ruellia paniculata L.","Côrtes, A.L.","Estrada de terra entre Caieiras e Tamboril.",BR,Bahia,Caturama,-13.296389,-42.247222,2008,04,22
411156,gbif,"Ruellia paniculata L.","Del' Arco, M. R.","Fundação Pe. Lira, São Raimundo Nonato-PI",BR,Piauí,"São Raimundo Nonato",NULL,NULL,1979,07,17
411157,gbif,"Sesuvium portulacastrum (L.) L.","Al Kordesch",NULL,US,Hawaii,NULL,19.701845,-156.048278,2018,01,08
411158,gbif,"Sesuvium portulacastrum (L.) L.","Chris Evers",NULL,US,Florida,NULL,29.003426,-82.758995,2018,01,21
411159,gbif,"Sesuvium portulacastrum (L.) L.","Erika Mitchell",NULL,MQ,"Le Marin",NULL,14.406345,-60.875673,2018,01,22
411160,gbif,"Sesuvium portulacastrum (L.) L.","Terry Hunefeld",NULL,MX,"Quintana Roo",NULL,21.10081,-86.764337,2018,02,04
411161,gbif,"Sesuvium portulacastrum (L.) L.","Terry Hunefeld",NULL,US,Florida,NULL,27.206956,-80.169821,2018,02,11
411162,gbif,"Sesuvium portulacastrum (L.) L.","Kathryn Lineberger",NULL,MX,"Quintana Roo",NULL,20.271928,-87.379802,2018,02,18
411163,gbif,"Sesuvium portulacastrum (L.) L.",alan_rockefeller,NULL,MX,"Baja California Sur",NULL,25.217092,-112.122998,2018,02,26
411164,gbif,"Sesuvium portulacastrum (L.) L.","Samuel Brinker",NULL,AG,"Saint Paul",NULL,17.009779,-61.736728,2018,02,24
411165,gbif,"Sesuvium portulacastrum (L.) L.",alan_rockefeller,NULL,MX,"Baja California Sur",NULL,24.730083,-112.135156,2018,02,25
411166,gbif,"Sesuvium portulacastrum (L.) L.",177731058,"Playa de Sotavento de Jandia, nördlicher Teil, Fuerteventura",ES,NULL,NULL,28.134291,-14.243603,2018,02,20
411167,gbif,"Sesuvium portulacastrum (L.) L.",mikeakresh,NULL,BS,"San Salvador",NULL,24.099694,-74.44793,2018,03,23
411168,gbif,"Sesuvium portulacastrum (L.) L.","Fero Bednar",NULL,ES,"Islas Canarias",NULL,27.79193,-15.725975,2018,03,07
411169,gbif,"Sesuvium portulacastrum (L.) L.",tern911,NULL,TW,Tainan,NULL,23.080892,120.06304,2018,03,01
411170,gbif,"Sesuvium portulacastrum (L.) L.","Erin Faulkner",NULL,US,Florida,NULL,25.135277,-80.946276,2018,03,29
411171,gbif,"Sesuvium portulacastrum (L.) L.","John Brush",NULL,US,Texas,NULL,26.285099,-98.174004,2018,03,14
411172,gbif,"Sesuvium portulacastrum (L.) L.","Fero Bednar",NULL,ES,"Islas Canarias",NULL,27.760737,-15.563757,2018,03,08
411173,gbif,"Sesuvium portulacastrum (L.) L.","Fero Bednar",NULL,ES,"Islas Canarias",NULL,27.761111,-15.563611,2018,03,04
411174,gbif,"Sesuvium portulacastrum (L.) L.","Hilda Flamholtz",NULL,US,Florida,NULL,27.636535,-82.699267,2018,03,07
411175,gbif,"Sesuvium portulacastrum (L.) L.","Joshua Sands",NULL,US,Florida,NULL,25.191847,-80.356773,2018,03,02
411176,gbif,"Sesuvium portulacastrum (L.) L.","bradford chaves",NULL,US,Hawaii,NULL,20.888387,-156.45509,2018,03,09
411177,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.","Nelson A. Zamora Villalobos; Soo-Yong Kim ; Guillermo Villalobos ; Jose Antonio Azofeifa Zuñiga","P.N. Palo Verde, Sector Catalina",CR,Guanacaste,Bagaces,10.334024,-85.261904,2014,06,12
411178,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.","Nelson A. Zamora Villalobos; Soo-Yong Kim ; Guillermo Villalobos ; Jose Antonio Azofeifa Zuñiga","P.N. Palo Verde, Sector Catalina",CR,Guanacaste,Bagaces,10.334024,-85.261904,2014,06,12
411179,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.","Nelson A. Zamora Villalobos; Soo-Yong Kim ; Guillermo Villalobos ; Jose Antonio Azofeifa Zuñiga","P.N. Palo Verde, Sector Catalina",CR,Guanacaste,Bagaces,10.334024,-85.261904,2014,06,12
411180,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.","F. Sánchez L. & G. Morales C.","Itsmo de Tehuantepec, Juchitán de Zaragoza, La Ventosa. Camino Real a la lateral de riego, entre los terrenos del Sr. Feliciano López y el Sr. Marcelino López.",MX,Oaxaca,NULL,16.5567,-94.9568,2013,11,08
411181,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.","Mike Hopkins","Bacia hidrográfica do rio Teles Pires, Igarapé de cabeceira na microbacia Mariana",BR,"Mato Grosso",NULL,-9.9115,-56.12,2011,09,09
411182,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.","Mike Hopkins","Bacia hidrográfica do rio Teles Pires, Igarapé de cabeceira na microbacia Mariana",BR,"Mato Grosso",NULL,-9.9115,-56.12,2011,09,09
411183,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.","R.F.P. de Lucena; G.R. de Almeida","Comunidade Barrocas",BR,Paraíba,Soledade,-7.057222,-36.362778,2007,05,23
411184,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.","J.V.L.; J.M.; F.S.V.; J.R.B.","1 kilómetro al sur del poblado de Sabancuy",MX,Campeche,NULL,18.958056,-91.175278,2004,09,07
411185,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.",J.R.B.,"Puerto Rico-Laguna de Atasta ala orilla de la carretera",MX,Campeche,NULL,18.616667,-92.025,2003,03,19
411186,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.","C. Gutiérrez Báez","2 km al NO de Chiná",MX,Campeche,NULL,19.785,-90.505278,2003,03,13
411187,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.","C. Gutiérrez","2 km al NW de Chiná",MX,Campeche,NULL,19.783333,-90.508333,2003,03,13
411188,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.","BBJR; MOJA; VLJA; VSF; HTJA","A 3 Km de la desviacion a Sac Ayin, camino de terracería hacia Mocho Khus",MX,"Quintana roo",NULL,19.228806,-88.372833,2002,02,28
411189,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.","BBJR; MOJA; VLJA; VSF; HTJA","A 3.5 Km al N del camino de terracería Peteacab-Mocho Khus",MX,"Quintana roo",NULL,19.224278,-88.372472,2002,02,28
411190,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.","EAGA; VLJA; BBJR; MOJA","Laguna Cacaoche 2 Km adelante de Laguna Kanab",MX,"Quintana roo",NULL,19.498528,-88.412639,2002,06,12
411191,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.","EAGA; VLJA; BBJR; MOJA","Zona inundada al N de la aguada Santa Maria poniente",MX,"Quintana roo",NULL,19.368056,-88.417222,2002,11,24
411192,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.","C. Gutiérrez","2 km al NW de Chiná",MX,Campeche,NULL,19.783333,-90.508333,2002,12,19
411193,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.","C. Gutiérrez Báez","2 km al NO de Chiná",MX,Campeche,NULL,19.785,-90.505278,2002,12,19
411194,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.",VSF,"Camino a la Laguna de Paytaro",MX,"Quintana roo",NULL,19.241389,-88.316944,2001,07,08
411195,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.",VSF,"Carretera hacia Vigia Chico",MX,"Quintana roo",NULL,19.615,-87.887417,2001,07,08
411196,gbif,"Echinodorus subalatus (Mart. ex Schult.f.) Griseb.",VSF,"Mocho Kush",MX,"Quintana roo",NULL,19.228806,-88.383944,2001,07,08
411197,gbif,"Echinodorus grandiflorus Micheli","J. M. Consoni","Arroio Capivara",BR,Rs,Triunfo,NULL,NULL,1999,03,28
411198,gbif,"Echinodorus grandiflorus Micheli",S.Diesel,"Rio Santa Cruz. Nascente. Sao Francisco de Paula",BR,"Rio Grande do Sul",NULL,NULL,NULL,1998,02,17
411199,gbif,"Echinodorus grandiflorus Micheli","VASSILIOU, M. et. al.","ÁREA DE ABRANGÊNCIA DO RESERVATÓRIO DE ITÁ",BR,Rs,"Marcelino Ramos",NULL,NULL,1998,10,30
411200,gbif,"Echinodorus grandiflorus Micheli","Rego, SA; Oliveira, P","Belém Novo, próximo da praça do Lago Guíba",BR,Rs,"Porto Alegre",0.0,0.0,1985,01,07
411201,gbif,"Echinodorus grandiflorus Micheli","Rego, SA; et al.","Belém Novo, Lago Guíba",BR,Rs,"Porto Alegre",0.0,0.0,1985,01,07
411202,gbif,"Echinodorus grandiflorus Micheli","Rego, SA","Belém Novo, Lago Guíba",BR,Rs,"Porto Alegre",0.0,0.0,1985,01,07
411203,gbif,"Echinodorus grandiflorus Micheli",NULL,Itapitocaí,BR,Rs,Uruguaiana,NULL,NULL,1985,10,03
411204,gbif,"Echinodorus grandiflorus Micheli","Rego, AS","2Km da saída da cidade",BR,Rs,"Capão da Canoa",0.0,0.0,1984,01,23
411205,gbif,"Echinodorus grandiflorus Micheli","Rego, SA","Lagoa da Pinguela, Morro Alto; Km 77 da BR101",BR,Rs,Osório,0.0,0.0,1984,01,23
411206,gbif,"Echinodorus grandiflorus Micheli","Rego, SA","Lagoa da Pinguela, Km 77 da BR101",BR,Rs,Osório,0.0,0.0,1984,01,19
411207,gbif,"Echinodorus grandiflorus Micheli","Rego, SA","À 2km da saída da cidade de Capão da Canoa",BR,Rs,"Capão da Canoa",0.0,0.0,1984,01,27
411208,gbif,"Echinodorus grandiflorus Micheli","Rego, SA","Lagoa da Pinguela, Morro Alto",BR,Rs,Osório,0.0,0.0,1984,01,19
411209,gbif,"Echinodorus grandiflorus Micheli","Rego, SA","À 300m do Morro Belizário",BR,Rs,Torres,0.0,0.0,1984,02,02
411210,gbif,"Echinodorus grandiflorus Micheli","Rego, SA","Lagoa Itapeva, a 200m do Morro Belizário",BR,Rs,Torres,0.0,0.0,1984,02,02
411211,gbif,"Echinodorus grandiflorus Micheli","Rego, SA","Lagoa de Itapeva à 200m do Morro do Belizário",BR,Rs,Torres,0.0,0.0,1984,02,02
411212,gbif,"Echinodorus grandiflorus Micheli","Rego, SA","À 200m do Morro do Belizário (Lagoa Itapeva)",BR,Rs,Torres,0.0,0.0,1984,02,02
411213,gbif,"Echinodorus grandiflorus Micheli","Rego, SA","À 200m do Morro do Belizário (Lagoa Itapeva)",BR,Rs,Torres,0.0,0.0,1984,02,02
411214,gbif,"Echinodorus grandiflorus Micheli","Rego, SA","À 200m do Morro do Belizário",BR,Rs,Torres,0.0,0.0,1984,02,02
411215,gbif,"Echinodorus grandiflorus Micheli","Rego, SA","Morro do Belizário, Lagoa Itapeva",BR,Rs,Torres,0.0,0.0,1984,02,02
411216,gbif,"Echinodorus grandiflorus Micheli","Rego, SA","Rio Tramandaí, Recanto dos Gomes",BR,Rs,Tramandaí,0.0,0.0,1984,03,30
411217,gbif,"Echinodorus aschersonianus Rataj",NULL,NULL,AR,"Buenos Aires",NULL,NULL,NULL,,,
411218,gbif,"Echinodorus aschersonianus Rataj",NULL,Calchaquí,AR,"Santa Fe",NULL,NULL,NULL,,,
411219,gbif,"Echinodorus aschersonianus Rataj",NULL,NULL,AR,"Buenos Aires",NULL,NULL,NULL,,,
411220,gbif,"Echinodorus uruguayensis Arechav.","D.T. Azevedo","Parque Nacional da Serra da Bodoquena.",BR,"Mato Grosso do Sul",Bonito,-20.961722,-56.709139,2012,10,20
411221,gbif,"Echinodorus uruguayensis Arechav.","V.J. Pott","Fazenda São Geraldo, cerca de 8 km do atrativo turístico Rio Sucuri, na estrada de Bonito a Jardim.",BR,"Mato Grosso do Sul",Bonito,-21.30075,-56.557028,2007,12,04
411222,gbif,"Echinodorus uruguayensis Arechav.","Bove, C.P.",NULL,BR,Tocantins,Peixe,NULL,NULL,2005,06,06
411223,gbif,"Echinodorus uruguayensis Arechav.","V.J. Pott","Fazenda Princezinha, cerca de 6Km da sede, no vale do Banhado Rio Perdido, entorno do Parque Nacional da Serra da Bodoquena.",BR,"Mato Grosso do Sul",Bonito,-21.048611,-56.841667,2005,12,10
411224,gbif,"Echinodorus uruguayensis Arechav.","Costa, J.Y.; Belinello, R.","Estrada Vicinal Maestro Benedicto Pompeu",BR,"São Paulo",Itapetininga,0.0,0.0,2001,01,11
411225,gbif,"Echinodorus uruguayensis Arechav.","Pansarin, E.R.; Belinello, R.; Galvão, J.C.; Faria, A.D.","Represa após o ponte.",BR,"São Paulo","Ouro Verde",0.0,0.0,2000,01,14
411226,gbif,"Echinodorus uruguayensis Arechav.","Resende, U. M.; Nakakima, J.; Damasceno Jr., G.A.; equipe",Terras,BR,Ms,BONITO,-21.3,-56.433611,1998,09,04
411227,gbif,"Echinodorus uruguayensis Arechav.","Faria, AD; et al.","SP-340, próximo ao rio Jaguari-Mirim, Sítio Rachel Cristina",BR,"São Paulo",Aguaí,0.0,0.0,1997,01,21
411228,gbif,"Echinodorus uruguayensis Arechav.","Pansarin, E.R.; Belinello, R.; Aona, L.Y.S.; Matsumoto, K.; Pansarin, E.R.; Feres, F.R.; Faria","Próximo ao rio Jaguari-Mirim. Sítio Rach",BR,"São Paulo",Aguaí,0.0,0.0,1997,01,21
411229,gbif,"Echinodorus uruguayensis Arechav.","Lima, E.S.","Estrada de acesso a Querência, a 15km do Rio Suiá-Missu, sentido sul-norte.",BR,"Mato Grosso",Querência,NULL,NULL,1997,08,23
411230,gbif,"Echinodorus uruguayensis Arechav.","Nélida Soria","Estancia Carmen de la Sierra Portero Tranquerita.",PY,Amambay,NULL,NULL,NULL,1991,10,22
411231,gbif,"Echinodorus uruguayensis Arechav.","Isabel Basualdo","En suelo humedo .",PY,NULL,NULL,NULL,NULL,1991,12,11
411232,gbif,"Echinodorus uruguayensis Arechav.","Pott, A.; Pereira, M.; Mauro, R.A.; Amaral, J; Carvalho, W.",Pantanal,BR,Ms,CORUMBÁ,NULL,NULL,1989,05,24
411233,gbif,"Echinodorus uruguayensis Arechav.","Hatschbach, G; Silva, JM","Rio Guaviral",BR,"Mato Grosso do Sul","Bela Vista",0.0,0.0,1987,10,23
411234,gbif,"Echinodorus uruguayensis Arechav.","Killeen TJ","Santa Cruz, Nuflo de Chavez, Zapoco, an Ayoreo community 90km SE of Concepción.",BO,NULL,NULL,-16.55,-61.666667,1985,07,22
411235,gbif,"Echinodorus uruguayensis Arechav.","Killeen TJ","Santa Cruz, Nuflo de Chavez, Zapoco, an Ayoreo community 90km SE of Concepción.",BO,NULL,NULL,-16.55,-61.666667,1985,07,22
411236,gbif,"Echinodorus uruguayensis Arechav.","Timothy J. Killeen","Zapoco, an Ayoreo community 90m km SE of Concepción. Rolling plain of precambrian shield; mosaic of semideciduous forest, wooded savanna and savanna wetland.",BO,"Santa Cruz",NULL,-16.55,-61.66666,1985,07,22
411237,gbif,"Echinodorus uruguayensis Arechav.","T. J. Killeen",NULL,BO,"Santa Cruz",NULL,-17.5,-61.5,1985,07,22
411238,gbif,"Echinodorus uruguayensis Arechav.","Santos, J.U.; Rosário, C.S.","21 Km de Poconé, Pantanal.",BR,"Mato Grosso",Poconé,0.0,0.0,1982,11,29
411239,gbif,"Echinodorus uruguayensis Arechav.","J. Pivetta","Dr. Pestana",BR,Rs,Ijuí,NULL,NULL,1953,11,28
411240,gbif,"Echinodorus bolivianus Rataj","Lombardi, JA","Parque Florestal Estadual do Rio Doce",BR,"Minas Gerais",Marliéria,0.0,0.0,1993,07,15
411241,gbif,"Echinodorus bolivianus Rataj","G. Hatschbach","Balneario Ipanema (mun. Paranagua) Parana",BR,Parana,NULL,NULL,NULL,1992,08,31
411242,gbif,"Echinodorus bolivianus Rataj","R. M. Harley","12Km ao N da Rod. entre Alcobaca/Prado.",BR,Bahia,ALCOBAÇA,-17.483333,-39.216667,1977,01,16
411243,gbif,"Echinodorus bolivianus Rataj","D.E. Breedlove; A.R. Smith","Eastern of the Pueblo Nuevo Solistahuacán.",MX,Chiapas,NULL,17.161944,-92.895833,1973,06,25
411244,gbif,"Echinodorus bolivianus Rataj","D.E. Breedlove","Eastern of the Pueblo Nuevo Solistahuacán.",MX,Chiapas,NULL,17.161944,-92.895833,1971,10,26
411245,gbif,"Echinodorus bolivianus Rataj","Jiménez, Alfonso","En charca, casi seca, con suelo muy compacto y rajándose, a unos 45 km al NO de Liberia",CR,Guanacaste,NULL,0.0,0.0,1963,02,11
411246,gbif,"Echinodorus bolivianus Rataj","Émile Hassler",NULL,PY,NULL,NULL,-23.236211,-58.391024,,,
411247,gbif,"Echinodorus bolivianus Rataj",NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,
411248,gbif,"Echinodorus bolivianus Rataj",NULL,NULL,BR,"Minas Gerais",Jaíba,0.0,0.0,,,
411249,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","Arruda, A.J.; Santos, F.M.","Canaã dos Carajás",BR,Pará,NULL,-6.303056,-50.461389,2012,04,26
411250,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Mendes, VC; Oku, W","Fazenda Canadá (VEFCBJ)",BR,Goiás,Edéia,-17.6873,-50.0803,2012,08,16
411251,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","Mario Blanco","Alajuela: Guatuso, Cote, Río Cote, 600 m río abajo de la naciente en el Lago Cote (""Coter"").",CR,Alajuela,Cote,10.583333,-84.916667,2012,09,24
411252,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","Fazenda Canadá (CUFCFB)",BR,Goiás,Edéia,-17.721944,-50.079722,2012,10,10
411253,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","Fazenda Tupi (CUFPAA)",BR,Goiás,Edéia,-17.7792,-50.1022,2012,10,04
411254,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","Fazenda Canadá (CUFCBA)",BR,Goiás,Edéia,-17.678889,-50.096944,2012,10,08
411255,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","A.R.Q. Paredes","Fazenda Rio Bonito, Rio Bonito.",BR,"Mato Grosso do Sul",Bonito,-20.898061,-56.529461,2011,07,02
411256,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","Sartin, R.D.",NULL,BR,Goiás,Piracanjuba,-17.087778,-49.042222,2010,07,25
411257,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","G.S.V. Duarte","Nascente Água Boa. Microbacia Água Boa.",BR,"Mato Grosso do Sul",Dourados,-22.2325,-54.841472,2010,08,17
411258,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","Melo, E.",NULL,BR,Bahia,Mucugê,-13.019167,-41.426111,2007,11,02
411259,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","C. Lino","Rio Sucuri.",BR,"Mato Grosso do Sul",Bonito,NULL,NULL,2003,04,28
411260,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","Amaral, M.C.E.; Bittrich, V.","Condomínio Nova Suiça, margem do caminho",BR,"São Paulo",Itatiba,0.0,0.0,2003,05,02
411261,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","Andrea A. Cocucci|A.N. Sérsic|N. Hempel|A. Dafni|J. Nattero|M. Moré|S. Benítez Vieyra|A. Fluegge","Loreto. Camping Municipal",AR,Corrientes,NULL,-27.75638,-57.26,2003,11,22
411262,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","J. A. Lombardi with A. Salino, R. C. Mota, & P. L. Viana","Januária; distito de Tejuco, Margens do Rio Pandeiros",BR,"Minas Gerais",NULL,-15.65139,-44.63278,2002,05,17
411263,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","V.J. Pott","Fazenda São Geraldo, nascente do rio Sucuri.",BR,"Mato Grosso do Sul",Bonito,-21.254972,-56.558611,2002,08,26
411264,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","Tameirão Neto, E.","Área de influência da UHE Queimado, Fazenda Cardoso.",BR,Goiás,Cristalina,NULL,NULL,2002,10,08
411265,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","V.J. Pott","Fazenda Ribeirão, entrada no Km 130 da rodovia MS 306, próximo a taipa para o bebedouro do gado.",BR,"Mato Grosso do Sul","Chapadão do Sul",-18.947389,-52.977583,2001,05,30
411266,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","Folli, D.A.",NULL,BR,Es,LINHARES,NULL,NULL,2001,05,07
411267,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","Soares, E.A.","Região do Pântano do Papagaio",BR,Tocantins,Ipueiras,-11.106944,-48.523889,2001,07,02
411268,gbif,"Helanthium bolivianum (Rusby) Lehtonen & Myllys","Costa, J.Y.; Corrêa, A.M.; Verola, V.F.","Nascente do Rio Sucuri",BR,"Mato Grosso do Sul",Bonito,-21.1745,-56.559583,2001,10,14
